name,prev_position,team,xP,xA,xG,xGI,A,G,GI,bonus,bps,minutes,total_points,prev_price,GW,current_price,current_position,current_team
Emile Smith Rowe,MID,Arsenal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,16,55.0,MID,Fulham
Jarell Quansah,DEF,Liverpool,0.9,0.01,0.0,0.01,0,0,0,0,4,56,1,40,16,45.0,DEF,Liverpool
Ben Chilwell,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,16,50.0,DEF,Chelsea
Tim Iroegbunam,MID,Aston Villa,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,MID,Everton
Carlos Baleba,MID,Brighton,1.5,0.03,0.0,0.03,0,0,0,0,11,58,1,45,16,50.0,MID,Brighton
Pablo Sarabia,MID,Wolves,4.2,0.43,0.0,0.43,1,0,1,1,23,68,6,47,16,55.0,MID,Wolves
Remi Matthews,GK,Crystal Palace,-0.3,0.0,0.0,0.0,0,0,0,0,3,3,1,39,16,40.0,GK,Crystal Palace
Ibrahima Konaté,DEF,Liverpool,1.9,0.01,0.0,0.01,0,0,0,0,10,33,1,49,16,50.0,DEF,Liverpool
Joelinton Cássio Apolinário de Lira,MID,Newcastle,4.1,0.04,0.54,0.58,0,1,1,0,19,90,6,58,16,60.0,MID,Newcastle
Marcus Tavernier,MID,Bournemouth,5.7,0.22,0.1,0.32,2,0,2,1,28,87,9,54,16,55.0,MID,Bournemouth
Manuel Akanji,DEF,Man City,3.9,0.0,0.0,0.0,0,0,0,0,3,1,1,49,16,55.0,DEF,Man City
Matheus França de Oliveira,MID,Crystal Palace,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,49,16,45.0,MID,Crystal Palace
Lucas Tolentino Coelho de Lima,MID,West Ham,3.4,0.05,0.03,0.08,0,0,0,0,9,64,2,60,16,60.0,MID,West Ham
Rasmus Højlund,FWD,Man Utd,1.5,0.01,0.04,0.05,0,0,0,0,1,34,0,69,16,70.0,FWD,Man Utd
Rayan Aït-Nouri,DEF,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Wolves
Ben Davies,DEF,Spurs,0.7,0.11,0.02,0.13,0,0,0,0,14,90,2,43,16,45.0,DEF,Spurs
Emerson Palmieri dos Santos,DEF,West Ham,1.2,0.03,0.0,0.03,0,0,0,0,14,45,0,45,16,45.0,DEF,West Ham
Luis Díaz,MID,Liverpool,2.1,0.04,0.05,0.09,0,0,0,0,-1,90,1,74,16,75.0,MID,Liverpool
Jakub Moder,MID,Brighton,0.9,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,MID,Brighton
Ashley Phillips,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,DEF,Spurs
John Stones,DEF,Man City,1.9,0.0,0.0,0.0,0,0,0,0,3,21,1,53,16,55.0,DEF,Man City
Idrissa Gueye,MID,Everton,2.8,0.0,0.0,0.0,0,0,0,0,-3,45,0,48,16,50.0,MID,Everton
Harry Wilson,MID,Fulham,5.0,0.24,0.4,0.64,1,1,2,0,31,45,9,53,16,55.0,MID,Fulham
Marcus Bettinelli,GK,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,GK,Chelsea
Malcolm Ebiowei,MID,Crystal Palace,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Crystal Palace
Benjamin White,DEF,Arsenal,2.1,0.01,0.0,0.01,0,0,0,0,10,90,2,56,16,65.0,DEF,Arsenal
Ezri Konsa Ngoyo,DEF,Aston Villa,3.1,0.0,0.0,0.0,0,0,0,0,20,65,6,45,16,45.0,DEF,Aston Villa
Luis Sinisterra,MID,Bournemouth,1.5,0.09,0.0,0.09,0,0,0,0,4,18,1,55,16,50.0,MID,Bournemouth
Thomas Partey,MID,Arsenal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,16,50.0,MID,Arsenal
Jamal Lewis,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,DEF,Newcastle
Leon Bailey,MID,Aston Villa,4.5,0.33,0.0,0.33,1,0,1,0,13,45,4,55,16,65.0,MID,Aston Villa
Jonny Evans,DEF,Man Utd,0.9,0.01,0.0,0.01,0,0,0,0,3,11,1,40,16,45.0,DEF,Man Utd
Luke Shaw,DEF,Man Utd,2.5,0.02,0.0,0.02,0,0,0,0,12,78,1,52,16,50.0,DEF,Man Utd
Mario Lemina,MID,Wolves,3.0,0.07,0.0,0.07,0,0,0,0,13,60,2,49,16,50.0,MID,Wolves
James Tarkowski,DEF,Everton,4.4,0.0,0.0,0.0,0,0,0,0,22,90,6,44,16,50.0,DEF,Everton
Kristoffer Ajer,DEF,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Brentford
Brennan Johnson,MID,Spurs,3.7,0.14,0.15,0.29,0,0,0,0,13,85,3,58,16,65.0,MID,Spurs
Jake O'Brien,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,50.0,DEF,Everton
Ryan Sessegnon,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Fulham
Justin Kluivert,MID,Bournemouth,3.5,0.01,0.0,0.01,0,0,0,0,5,71,3,46,16,55.0,MID,Bournemouth
Viljami Sinisalo,GK,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,GK,Aston Villa
Pierre-Emile Højbjerg,MID,Spurs,0.9,0.0,0.0,0.0,0,0,0,0,1,17,1,52,16,50.0,MID,Spurs
Lesley Ugochukwu,MID,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,MID,Chelsea
Callum Hudson-Odoi,MID,Nott'm Forest,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,48,16,55.0,MID,Nott'm Forest
Kieran Tierney,DEF,Arsenal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Arsenal
Tim Ream,DEF,Fulham,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Fulham
Phil Foden,MID,Man City,5.1,0.06,0.13,0.19,0,0,0,0,10,90,2,76,16,95.0,MID,Man City
Christian Eriksen,MID,Man Utd,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,58,16,55.0,MID,Man Utd
Fábio Silva,FWD,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,16,50.0,FWD,Wolves
Alfie Whiteman,GK,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,39,16,40.0,GK,Spurs
Ollie Watkins,FWD,Aston Villa,4.5,0.0,0.17,0.17,0,0,0,0,-1,90,2,84,16,90.0,FWD,Aston Villa
Gabriel dos Santos Magalhães,DEF,Arsenal,3.1,0.01,0.0,0.01,0,0,0,0,18,90,2,49,16,60.0,DEF,Arsenal
Harrison Reed,MID,Fulham,1.0,0.29,0.0,0.29,0,0,0,0,4,10,1,46,16,50.0,MID,Fulham
Manor Solomon,MID,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,51,16,55.0,MID,Spurs
Benicio Baker-Boaitey,MID,Brighton,0.9,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Brighton
Christian Nørgaard,MID,Brentford,1.7,0.22,0.14,0.36,0,0,0,0,14,90,2,54,16,50.0,MID,Brentford
Sean Longstaff,MID,Newcastle,0.3,0.0,0.0,0.0,0,0,0,0,2,26,1,49,16,50.0,MID,Newcastle
Danny Ings,FWD,West Ham,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,56,16,50.0,FWD,West Ham
Dango Ouattara,MID,Bournemouth,0.1,0.01,0.0,0.01,0,0,0,0,1,2,1,47,16,50.0,MID,Bournemouth
Simon Adingra,MID,Brighton,5.3,0.21,0.61,0.82,0,1,1,3,31,90,10,50,16,55.0,MID,Brighton
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,1.2,0.0,0.0,0.0,0,0,0,0,20,77,2,45,16,45.0,DEF,Nott'm Forest
Danilo dos Santos de Oliveira,MID,Nott'm Forest,1.0,0.01,0.0,0.01,0,0,0,0,3,27,1,53,16,50.0,MID,Nott'm Forest
David Raya Martin,GK,Arsenal,2.1,0.0,0.0,0.0,0,0,0,0,14,90,2,49,16,55.0,GK,Arsenal
Jacob Murphy,MID,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,16,55.0,MID,Newcastle
Jean-Philippe Mateta,FWD,Crystal Palace,1.7,0.01,0.93,0.94,0,1,1,2,26,45,7,49,16,75.0,FWD,Crystal Palace
William Saliba,DEF,Arsenal,4.3,0.01,0.36,0.37,0,0,0,0,11,90,2,55,16,60.0,DEF,Arsenal
Destiny Udogie,DEF,Spurs,1.7,0.04,0.9,0.94,0,1,1,1,32,90,9,48,16,50.0,DEF,Spurs
Mark Flekken,GK,Brentford,3.1,0.0,0.0,0.0,0,0,0,0,18,90,3,45,16,45.0,GK,Brentford
James McConnell,MID,Liverpool,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,MID,Liverpool
Andreas Hoelgebaum Pereira,MID,Fulham,5.4,0.38,0.02,0.4,1,0,1,0,26,90,6,53,16,55.0,MID,Fulham
Marc Cucurella Saseta,DEF,Chelsea,0.2,0.05,0.02,0.07,0,0,0,0,16,83,2,48,16,50.0,DEF,Chelsea
Bryan Gil Salvatierra,MID,Spurs,0.7,0.02,0.0,0.02,0,0,0,0,4,4,1,49,16,50.0,MID,Spurs
Neco Williams,DEF,Nott'm Forest,1.6,0.41,0.0,0.41,1,0,1,2,25,90,7,43,16,45.0,DEF,Nott'm Forest
Billy Gilmour,MID,Brighton,2.3,0.07,0.05,0.12,0,0,0,0,9,45,1,49,16,50.0,MID,Brighton
Mikkel Damsgaard,MID,Brentford,0.9,0.01,0.0,0.01,0,0,0,0,1,25,1,48,16,50.0,MID,Brentford
Son Heung-min,MID,Spurs,4.6,0.35,1.06,1.41,2,1,3,3,52,90,17,96,16,100.0,MID,Spurs
Joe Gomez,DEF,Liverpool,1.9,0.06,0.0,0.06,0,0,0,0,9,45,0,45,16,50.0,DEF,Liverpool
Ben Johnson,DEF,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,40.0,DEF,Ipswich
Pedro Porro,DEF,Spurs,3.5,0.39,0.1,0.49,1,0,1,0,30,90,5,53,16,55.0,DEF,Spurs
Levi Colwill,DEF,Chelsea,1.8,0.02,0.06,0.08,0,0,0,0,13,63,1,45,16,45.0,DEF,Chelsea
Jonathan Panzo,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,DEF,Nott'm Forest
Rico Henry,DEF,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,45.0,DEF,Brentford
Bobby Clark,MID,Liverpool,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Liverpool
Flynn Downes,MID,West Ham,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,50.0,MID,Southampton
Joe Willock,MID,Newcastle,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,53,16,50.0,MID,Newcastle
Kobbie Mainoo,MID,Man Utd,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,55.0,MID,Man Utd
Dominic Calvert-Lewin,FWD,Everton,2.0,0.01,0.62,0.63,1,0,1,0,10,66,5,58,16,60.0,FWD,Everton
Tommy Doyle,MID,Wolves,0.8,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,50.0,MID,Wolves
João Pedro Junqueira de Jesus,FWD,Brighton,4.9,0.2,0.42,0.62,0,0,0,0,5,90,2,54,16,55.0,FWD,Brighton
Kurt Zouma,DEF,West Ham,1.0,0.0,0.0,0.0,0,0,0,0,11,63,0,45,16,45.0,DEF,West Ham
Omar Richards,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Nott'm Forest
Mark O’Mahony,FWD,Brighton,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,FWD,Brighton
Shea Charles,MID,Man City,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Southampton
Neal Maupay,FWD,Brentford,3.3,0.05,0.07,0.12,0,0,0,0,7,90,2,49,16,50.0,FWD,Everton
Jordan Ayew,MID,Crystal Palace,0.7,0.06,0.0,0.06,0,0,0,0,3,74,-1,54,16,55.0,MID,Crystal Palace
Nathaniel Phillips,DEF,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,DEF,Liverpool
Dominik Szoboszlai,MID,Liverpool,4.1,0.03,0.12,0.15,0,0,0,0,7,73,2,71,16,65.0,MID,Liverpool
Mason Mount,MID,Man Utd,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,68,16,65.0,MID,Man Utd
David Brooks,MID,Bournemouth,-0.3,0.0,0.0,0.0,0,0,0,0,0,0,0,48,16,50.0,MID,Bournemouth
Pascal Groß,MID,Brighton,6.7,0.58,0.27,0.85,1,0,1,2,29,90,7,63,16,65.0,MID,Brighton
John McGinn,MID,Aston Villa,4.5,0.02,0.2,0.22,0,1,1,2,27,90,9,55,16,55.0,MID,Aston Villa
Yoane Wissa,FWD,Brentford,2.1,0.0,0.15,0.15,0,0,0,0,3,90,2,59,16,60.0,FWD,Brentford
Reiss Nelson,MID,Arsenal,0.9,0.0,0.0,0.0,0,0,0,0,5,1,1,49,16,50.0,MID,Arsenal
Ibrahim Sangaré,MID,Nott'm Forest,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,45.0,MID,Nott'm Forest
Facundo Pellistri Rebollo,MID,Man Utd,0.9,0.05,0.0,0.05,0,0,0,0,3,11,1,44,16,50.0,MID,Man Utd
James Hill,DEF,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,DEF,Bournemouth
Kevin Schade,MID,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,16,55.0,MID,Brentford
Sven Botman,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Newcastle
Issa Diop,DEF,Fulham,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Fulham
Aaron Ramsdale,GK,Arsenal,1.7,0.0,0.0,0.0,0,0,0,0,0,0,0,46,16,45.0,GK,Arsenal
Tosin Adarabioyo,DEF,Fulham,4.2,0.01,0.03,0.04,0,1,1,2,37,90,14,43,16,45.0,DEF,Chelsea
Trent Alexander-Arnold,DEF,Liverpool,9.3,0.42,0.0,0.42,0,0,0,2,26,90,4,81,16,70.0,DEF,Liverpool
Pervis Estupiñán,DEF,Brighton,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,50.0,DEF,Brighton
Enso González,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,45.0,MID,Wolves
Harvey Elliott,MID,Liverpool,2.3,0.05,0.07,0.12,0,1,1,0,23,16,6,48,16,55.0,MID,Liverpool
Gabriel Martinelli Silva,MID,Arsenal,3.7,0.1,0.07,0.17,0,0,0,0,1,69,2,78,16,70.0,MID,Arsenal
Jhon Durán,FWD,Aston Villa,-0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,60.0,FWD,Aston Villa
Oscar Bobb,MID,Man City,1.7,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,50.0,MID,Man City
Michail Antonio,FWD,West Ham,0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,57,16,55.0,FWD,West Ham
Malang Sarr,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,45.0,DEF,Chelsea
Ângelo Gabriel Borges Damaceno,MID,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,45.0,MID,Chelsea
Micky van de Ven,DEF,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Spurs
Adama Traoré,MID,Fulham,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,49,16,50.0,MID,Fulham
Lisandro Martínez,DEF,Man Utd,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,47,16,45.0,DEF,Man Utd
Alex Mighten,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,MID,Nott'm Forest
Bryan Mbeumo,MID,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,16,70.0,MID,Brentford
Alexis Mac Allister,MID,Liverpool,0.7,0.0,0.0,0.0,0,0,0,0,0,0,0,58,16,65.0,MID,Liverpool
David Ozoh,MID,Crystal Palace,-0.3,0.0,0.0,0.0,0,0,0,0,2,1,1,45,16,45.0,MID,Crystal Palace
Omari Kellyman,MID,Aston Villa,-0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Chelsea
Youri Tielemans,MID,Aston Villa,2.5,0.01,0.0,0.01,0,0,0,0,1,55,1,56,16,55.0,MID,Aston Villa
Illia Zabarnyi,DEF,Bournemouth,3.5,0.01,0.07,0.08,0,0,0,0,23,90,6,44,16,45.0,DEF,Bournemouth
Karl Hein,GK,Arsenal,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,GK,Arsenal
Dean Henderson,GK,Crystal Palace,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,GK,Crystal Palace
Marcos Senesi,DEF,Bournemouth,6.7,0.01,0.11,0.12,0,1,1,3,39,90,15,43,16,50.0,DEF,Bournemouth
Dan Burn,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Newcastle
Joachim Andersen,DEF,Crystal Palace,0.5,0.0,0.21,0.21,0,0,0,0,2,90,0,51,16,45.0,DEF,Crystal Palace
Alfie Gilchrist,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,40.0,DEF,Chelsea
Pedro Lomba Neto,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,56,16,65.0,MID,Chelsea
Dane Scarlett,FWD,Spurs,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,FWD,Spurs
Lucas Digne,DEF,Aston Villa,2.7,0.01,0.09,0.1,0,0,0,0,13,77,5,47,16,45.0,DEF,Aston Villa
Enzo Fernández,MID,Chelsea,4.4,0.03,0.18,0.21,0,0,0,0,13,65,2,48,16,50.0,MID,Chelsea
Matt Targett,DEF,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,42,16,40.0,DEF,Newcastle
Stefan Ortega Moreno,GK,Man City,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,39,16,55.0,GK,Man City
Sam Johnstone,GK,Crystal Palace,0.9,0.0,0.0,0.0,0,0,0,0,7,86,2,47,16,45.0,GK,Crystal Palace
Emiliano Buendía Stati,MID,Aston Villa,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,57,16,55.0,MID,Aston Villa
Nathan Collins,DEF,Brentford,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Brentford
Leandro Trossard,MID,Arsenal,4.5,0.0,0.0,0.0,0,0,0,0,2,20,1,65,16,70.0,MID,Arsenal
Antony Matheus dos Santos,MID,Man Utd,1.5,0.19,0.06,0.25,0,0,0,0,15,78,2,68,16,60.0,MID,Man Utd
Trevoh Chalobah,DEF,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,45.0,DEF,Chelsea
Luke Cundle,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Wolves
Tino Livramento,DEF,Newcastle,2.7,0.01,0.0,0.01,0,0,0,0,8,73,1,43,16,45.0,DEF,Newcastle
Tyler Adams,MID,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,16,50.0,MID,Bournemouth
Kieran Trippier,DEF,Newcastle,3.3,0.27,0.0,0.27,0,0,0,0,13,85,-1,70,16,60.0,DEF,Newcastle
Richarlison de Andrade,MID,Spurs,2.9,0.01,0.71,0.72,0,2,2,2,46,72,15,66,16,70.0,FWD,Spurs
Norberto Bercique Gomes Betuncal,FWD,Everton,1.6,0.0,0.05,0.05,0,0,0,0,3,23,1,57,16,50.0,FWD,Everton
Jason Steele,GK,Brighton,1.5,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,45.0,GK,Brighton
Nick Pope,GK,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,16,50.0,GK,Newcastle
Kai Havertz,MID,Arsenal,3.9,0.27,0.02,0.29,0,0,0,0,6,90,2,71,16,80.0,FWD,Arsenal
Vladimír Coufal,DEF,West Ham,1.6,0.33,0.0,0.33,0,0,0,0,13,90,0,46,16,45.0,DEF,West Ham
Marcus Rashford,MID,Man Utd,2.6,0.0,0.0,0.0,0,0,0,0,4,11,1,85,16,70.0,MID,Man Utd
Lewis O'Brien,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,49,16,50.0,MID,Nott'm Forest
Evan Ferguson,FWD,Brighton,2.5,0.07,0.12,0.19,0,0,0,0,8,90,2,61,16,55.0,FWD,Brighton
Yves Bissouma,MID,Spurs,1.3,0.02,0.04,0.06,0,0,0,0,20,85,3,50,16,50.0,MID,Spurs
João Victor Gomes da Silva,MID,Wolves,1.4,0.03,0.0,0.03,0,0,0,0,11,90,2,49,16,50.0,MID,Wolves
Abdoulaye Doucouré,MID,Everton,6.8,0.01,0.2,0.21,0,1,1,2,25,90,10,55,16,55.0,MID,Everton
Ederson Santana de Moraes,GK,Man City,3.5,0.0,0.0,0.0,0,0,0,0,10,90,2,55,16,55.0,GK,Man City
Virgil van Dijk,DEF,Liverpool,5.5,0.02,0.15,0.17,0,0,0,0,10,90,2,61,16,60.0,DEF,Liverpool
Willy Boly,DEF,Nott'm Forest,0.4,0.01,0.0,0.01,0,0,0,0,10,90,2,45,16,45.0,DEF,Nott'm Forest
Mohammed Kudus,MID,West Ham,4.8,0.0,0.0,0.0,0,0,0,0,8,63,2,67,16,65.0,MID,West Ham
Scott McTominay,MID,Man Utd,5.3,0.04,0.52,0.56,0,0,0,0,9,90,2,49,16,50.0,MID,Man Utd
Andrew Omobamidele,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Nott'm Forest
Rico Lewis,DEF,Man City,2.7,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,45.0,DEF,Man City
Alejandro Garnacho,MID,Man Utd,4.3,0.07,0.1,0.17,0,0,0,0,12,78,2,48,16,65.0,MID,Man Utd
Jean-Ricner Bellegarde,MID,Wolves,2.2,0.0,0.0,0.0,0,0,0,0,2,21,1,49,16,50.0,MID,Wolves
Lewis Dobbin,MID,Everton,1.4,0.0,0.08,0.08,0,1,1,0,21,4,6,45,16,50.0,MID,Aston Villa
Anthony Gordon,MID,Newcastle,6.3,0.09,0.05,0.14,0,0,0,0,7,73,2,61,16,75.0,MID,Newcastle
Emmanuel Dennis,FWD,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,48,16,50.0,FWD,Nott'm Forest
Nathaniel Clyne,DEF,Crystal Palace,0.1,0.01,0.0,0.01,0,0,0,0,7,90,1,44,16,45.0,DEF,Crystal Palace
Ethan Brierley,MID,Brentford,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Brentford
Edson Álvarez Velázquez,MID,West Ham,1.2,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,50.0,MID,West Ham
Jakub Kiwior,DEF,Arsenal,1.1,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,50.0,DEF,Arsenal
Lloyd Kelly,DEF,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,DEF,Newcastle
Vitalii Mykolenko,DEF,Everton,5.8,0.02,0.06,0.08,0,0,0,1,23,90,7,45,16,45.0,DEF,Everton
Emerson Leite de Souza Junior,DEF,Spurs,-0.3,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Spurs
Joël Veltman,DEF,Brighton,1.3,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Brighton
Miguel Almirón Rejala,MID,Newcastle,3.3,0.04,0.14,0.18,0,0,0,0,7,63,2,62,16,60.0,MID,Newcastle
Alejo Véliz,FWD,Spurs,-0.1,0.0,0.0,0.0,0,0,0,0,0,0,0,54,16,50.0,FWD,Spurs
Kepa Arrizabalaga,GK,Chelsea,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,50,16,45.0,GK,Chelsea
Mark Travers,GK,Bournemouth,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40,16,45.0,GK,Bournemouth
Tawanda Chirewa,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,45,16,45.0,MID,Wolves
Guglielmo Vicario,GK,Spurs,1.1,0.0,0.0,0.0,0,0,0,0,13,90,2,52,16,50.0,GK,Spurs
Isaac Hayden,MID,Newcastle,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,MID,Newcastle
Jamaal Lascelles,DEF,Newcastle,2.3,0.01,0.0,0.01,0,0,0,0,7,90,-1,42,16,45.0,DEF,Newcastle
Andrew Robertson,DEF,Liverpool,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,64,16,60.0,DEF,Liverpool
Giovani Lo Celso,MID,Spurs,3.7,0.0,0.0,0.0,0,0,0,0,2,17,1,48,16,50.0,MID,Spurs
Jeffrey Schlupp,MID,Crystal Palace,1.1,0.14,0.07,0.21,0,0,0,0,7,83,2,49,16,50.0,MID,Crystal Palace
Alex Iwobi,MID,Fulham,6.4,0.04,0.47,0.51,1,0,1,0,24,78,6,53,16,55.0,MID,Fulham
Cody Gakpo,FWD,Liverpool,1.9,0.03,0.0,0.03,0,0,0,0,0,33,1,72,16,75.0,FWD,Liverpool
Nicolas Jackson,FWD,Chelsea,3.0,0.0,0.19,0.19,0,0,0,0,0,23,1,69,16,75.0,FWD,Chelsea
Adam Lallana,MID,Brighton,1.9,0.07,0.04,0.11,0,0,0,0,3,45,1,49,16,50.0,MID,Southampton
Hugo Bueno López,DEF,Wolves,1.8,0.01,0.07,0.08,0,0,0,0,1,68,2,44,16,45.0,DEF,Wolves
Alphonse Areola,GK,West Ham,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,43,16,45.0,GK,West Ham
Alisson Ramses Becker,GK,Liverpool,2.3,0.0,0.0,0.0,0,0,0,0,14,90,3,56,16,55.0,GK,Liverpool
Pape Matar Sarr,MID,Spurs,0.9,0.03,0.21,0.24,0,0,0,0,13,72,3,45,16,50.0,MID,Spurs
Matt Doherty,DEF,Wolves,0.8,0.01,0.0,0.01,0,0,0,0,2,21,1,43,16,45.0,DEF,Wolves
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,54,16,55.0,MID,Wolves
Taiwo Awoniyi,FWD,Nott'm Forest,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63,16,60.0,FWD,Nott'm Forest
Mads Roerslev Rasmussen,DEF,Brentford,1.1,0.0,0.0,0.0,0,0,0,0,0,0,0,44,16,45.0,DEF,Brentford
